case_id,justice_id,turn_position,justice_utterance,preceding_speaker,preceding_context,side_addressed,label,claude_hostility,claude_question_type,gpt_hostility,gpt_question_type
2023_23-250,j__samuel_a_alito_jr,273,"Well, if it has such -- if your reading has such severe consequences, does that say something about the plausibility of the reading?",Adam G. Unikowsky,"No, I don't think that the amount of money in hypothetical judgments from a number that is not in the record and it was just taken out of nowhere is a basis to decide this case against the tribe.",1.0,0,,,5,DEVILS_ADVOCATE
2023_23-250,j__samuel_a_alito_jr,275,"Congress hid this -- this  --this mastodon in an ant hill, in an ant hole or whatever it is, elephants in mouse holes?  This is even bigger?",Adam G. Unikowsky,I don't think -- I just respectfully disagree.,1.0,0,,,7,CHALLENGING
2023_23-250,j__samuel_a_alito_jr,277,"Thank you, thank you.",Adam G. Unikowsky,"I don't think it's really an elephant in a mouse hole. I mean, the amount of program income we're -- we're already getting contract support costs in the secretarial amount. There's in some cases a smaller, occasionally a larger amount of program income, and we're just seeking the same reimbursement based on the same rate for that additional unit of income. So I -- I just -- I don't think it's -- it's that extreme of an outlier.",1.0,0,,,4,CLARIFYING
2023_23-250,j__samuel_a_alito_jr,454,"Well, just to follow up on a few questions that were asked earlier, in assessing what Congress thought this whole scheme would amount to, do you think it is illegitimate to consider how much it will cost?",Lloyd B. Miller,"If a hospital got paid Medicare and Medicaid money, the hospital can do anything it wants with it. It's not required  -- it's not limited by any federal statute in its use of the money. And if a doctor the same. If the doctor receives money from Medicare and Medicaid, it can use it to pay the -- the scholarship of its son.",1.0,0,,,4,CLARIFYING
2023_23-250,j__samuel_a_alito_jr,456,All right.,Lloyd B. Miller,"I -- I don't -- I don't think anything is illegitimate in terms of considering what Congress might have expected, but I -- I do think we have to look at what Congress did in 1994  --",1.0,0,,,4,CLARIFYING
2023_23-250,j__samuel_a_alito_jr,458,So it's not illegitimate  --that wasn't an illegitimate line of inquiry. And the government has been accused of making up a number and trying to smuggle it into the case without record support. I take it you disagree with their number?,Lloyd B. Miller,--in the Act proposed.,1.0,0,,,5,CHALLENGING
2023_23-250,j__samuel_a_alito_jr,460,Do you have a number?,Lloyd B. Miller,"Well, I disagree with their number, and today the government said that their number was concocted partially on the assumption that we  were talking about overhead associated with services to non-beneficiaries, which we're not.",1.0,0,,,4,CLARIFYING
2023_23-250,j__samuel_a_alito_jr,462,Thank you.,Lloyd B. Miller,We do not have a number.,1.0,0,,,4,CLARIFYING
2023_23-250,j__samuel_a_alito_jr,464,"Well, do you think in a case involving the interpretation of the statute, the question is what the statute means  and what it will mean as applied to -- in all the instances in which it will be invoked or just what it would mean in the particular case that happens to come before the Court?",Lloyd B. Miller,"All I know is, for the San Carlos Apache Tribe, it's about a million dollars a year.",1.0,0,,,4,CLARIFYING
2023_23-250,j__samuel_a_alito_jr,466,All right.,Lloyd B. Miller,"The question I ask myself is what did  -- what did Congress intend when it enacted the statute because we're bound by the text of the statute. And Congress in 1994 said that program income was going to be part of the contract, and it knew that the agency had, for more than a decade, also said that program income --",1.0,0,,,4,CLARIFYING
2023_23-250,j__samuel_a_alito_jr,468,Thank you.,Lloyd B. Miller,"-- was part of the contract, and it wrote the contract support cost provision to be key to the contract.",1.0,0,,,4,CLARIFYING
2023_23-14,j__samuel_a_alito_jr,32,Mr. --,Jeffrey L. Fisher,"Well, after Rule 704(b), of course, the expert couldn't, but I think, before Rule 704(b), an expert could say -- for example, an expert could say, absolutely, as happened in the Hinckley trial, I believe this defendant did not have the capacity to tell right from wrong, so, therefore, he is insane. And I think after -- and I think Congress would have prohibited that in Rule 704(b) just like it would prohibit the expert from saying I think most likely Mr. Hinckley was insane and couldn't tell right from wrong. And whether you say that in terms of a percentage or just a verbal locution that's ""probably,"" ""usually,"" ""most of the time,"" ""almost certainly,"" any of those things would be covered by the rule because they're all an opinion about whether the defendant had that mens rea.",0.0,1,,,4,CLARIFYING
2023_23-14,j__samuel_a_alito_jr,34,"-- Mr. Fisher, your -- the  -- the Ninth Circuit's rule is clear. Your rule, to my mind, is unclear. I still don't understand it. If you don't think that anything from which the jury could infer mens rea is barred by 704, then I don't know where you draw the line.",Jeffrey L. Fisher,"Well, after Rule 704(b), of course, the expert couldn't, but I think, before Rule 704(b), an expert could say -- for example, an expert could say, absolutely, as happened in the Hinckley trial, I believe this defendant did not have the capacity to tell right from wrong, so, therefore, he is insane. And I think after -- and I think Congress would have prohibited that in Rule 704(b) just like it would prohibit the expert from saying I think most likely Mr. Hinckley was insane and couldn't tell right from wrong. And whether you say that in terms of a percentage or just a verbal locution that's ""probably,"" ""usually,"" ""most of the time,"" ""almost certainly,"" any of those things would be covered by the rule because they're all an opinion about whether the defendant had that mens rea.",0.0,1,,,6,CHALLENGING
2023_23-14,j__samuel_a_alito_jr,36,"Well, just give me what the rule should be.",Jeffrey L. Fisher,"Well, Justice Alito, I think it might help to understand what you have to decide in this case if I give you a quick preface to that answer.",0.0,1,,,6,CHALLENGING
2023_23-14,j__samuel_a_alito_jr,38,So that -- if it's --,Jeffrey L. Fisher,The rule should be that any testimony that the jury would naturally understand as expressing an opinion about the defendant's mens rea is covered by Rule 704(b).,0.0,1,,,4,CLARIFYING
2023_23-14,j__samuel_a_alito_jr,40,"-- if it's relevant -- all right. Suppose the  -- suppose the --the expert is -- is asked, how many cases do you  have personal familiarity with in which a  person drove across the border with a large quantity of drugs hidden in the car?  Eighty-three cases. And how many of those cases did the person driving the car know that the drugs were there? Eighty -three. Is that barred?",Jeffrey L. Fisher,That raises  --,0.0,1,,,4,HYPOTHETICAL
2023_23-14,j__samuel_a_alito_jr,42,"Well, it's just a statement of fact about his  -- about his -- what he has personal knowledge of.",Jeffrey L. Fisher,I think that would be barred because it would be equivalent of saying defendants in this position always have the requisite mens rea.,0.0,1,,,6,CHALLENGING
2023_23-14,j__samuel_a_alito_jr,44,"All right. Well, this isn't --",Jeffrey L. Fisher,"Well, remember, the state -- the expert testimony here -- and this is at Pet. App. 13A -- was admitted as an expert opinion about whether the defendant had the requisite mens rea. It's opinion evidence --",0.0,1,,,4,CLARIFYING
2023_23-14,j__samuel_a_alito_jr,46,Okay. So it would be okay if it's not opinion evidence?,Jeffrey L. Fisher,-- not facts evidence.,0.0,1,,,4,CLARIFYING
2023_23-14,j__samuel_a_alito_jr,98,"Well, I don't know  --",Jeffrey L. Fisher,"Well, I think, you know, that's one way to put it, but I think, Justice Jackson, imagine the expert testified, I think there's an 80 percent chance or I think probably this particular defendant knew she had drugs in the car. That would still leave the same amount of inferential analysis if you want to put it that way to be done by the jury, but it's not inference as to mens rea. It's just inference  as to whether or not the defendant is guilty or not. It's still a probabilistic opinion. So I think the only thing I want to persuade you of is that just like an expert giving a probabilistic opinion about the defendant herself leaves, if you want to put it  this way, some room for the jury to confirm that that expert is correct that this defendant is one of the majority, the same thing would be true if the expert said the thing about the defendant herself. And -- and convert -- and --and the other version of this, I think, that helps prove my point is that, I think, again, and I'll let my -- my friend speak for himself, but I think I understand the government to say that if the defendant says -- if the expert says people like this always know they have drugs in the car, that's covered by Rule 704(b). Now that's contrary to Ninth Circuit precedent and it doesn't explicitly mention the defendant, but it is covered. And so, if you put together the notion that you don't have to explicitly mention the defendant to cover the defendant with the notion that probabilistic opinions are covered just as much as absolute --",0.0,1,,,4,CLARIFYING
2023_23-14,j__samuel_a_alito_jr,100,"-- how that --I -- I don't know how that testimony, every single person who drives a car across the border with a large quantity of drugs knows that there  are drugs in there, how that gets in under 702. They  --an expert's testimony is admissible under 702 if it is the product of reliable principles and methods. I don't know what reliable principles and methods could lead anybody to conclude that every single person who does that knows what's in the car.",Jeffrey L. Fisher,"Well, I think, you know, that's one way to put it, but I think, Justice Jackson, imagine the expert testified, I think there's an 80 percent chance or I think probably this particular defendant knew she had drugs in the car. That would still leave the same amount of inferential analysis if you want to put it that way to be done by the jury, but it's not inference as to mens rea. It's just inference  as to whether or not the defendant is guilty or not. It's still a probabilistic opinion. So I think the only thing I want to persuade you of is that just like an expert giving a probabilistic opinion about the defendant herself leaves, if you want to put it  this way, some room for the jury to confirm that that expert is correct that this defendant is one of the majority, the same thing would be true if the expert said the thing about the defendant herself. And -- and convert -- and --and the other version of this, I think, that helps prove my point is that, I think, again, and I'll let my -- my friend speak for himself, but I think I understand the government to say that if the defendant says -- if the expert says people like this always know they have drugs in the car, that's covered by Rule 704(b). Now that's contrary to Ninth Circuit precedent and it doesn't explicitly mention the defendant, but it is covered. And so, if you put together the notion that you don't have to explicitly mention the defendant to cover the defendant with the notion that probabilistic opinions are covered just as much as absolute --",0.0,1,,,6,CHALLENGING
2023_23-14,j__samuel_a_alito_jr,102,So there are other rules that take care of the extreme cases. You have  --the expert has to satisfy 702 and then there's always 403 if some -- if in some case the trial judge thinks this is -- this goes too far. I don't know why you have to try to make an exception in 704.,Jeffrey L. Fisher,"Well, I  --",0.0,1,,,6,CHALLENGING
2023_23-14,j__samuel_a_alito_jr,104,"Well, I mean, the - - the fact testimony, 83 out of 83, is one thing. Whether it's permissible to draw from that experience the inference that they always know, I think that's dubious under 702.",Jeffrey L. Fisher,"So let me go through both the rules you mentioned, Justice Alito. Under Rule 702, I think the reason why that evidence typically comes in is the expert couches it as in my experience. And to go back to your  hypothetical, in my experience, 83 out of 83, therefore, people always know. And we cite cases in our brief where the expert has given this exact kind of testimony up to 2013 in the Ninth Circuit, so  --",0.0,1,,,6,CHALLENGING
2023_23-14,j__samuel_a_alito_jr,146,But those all sound  -- those all sound to me like cases in which Rule 403 might well come into play.,Jeffrey L. Fisher,"Not to my knowledge. And, of course, the government's had 20 years to bring this issue up if it didn't like the Fifth Circuit law. So I think it works pretty well in the Fifth Circuit. But let me say something that would lead  --if you agreed with the government's concession now that  -- saying that people in this position always have the requisite mens rea, you're going to have to draw some very difficult lines. What if the expert testified and said people like this virtually always, 99 percent of the time?  What if the expert said maybe it's hypothetically possible a defendant -- take the 83 out of 83, and the expert said maybe, maybe it's possible somebody could not have known, but I've never seen such a case?  You know, would that count?  What if the  expert certain said, like in this case, there's only three situations I can  -- I'm aware of where an expert -- I'm sorry -- where the defendant doesn't have the mens rea and those three situations are all different from this case. And then take it one step further  in closing argument when defense counsel tried to argue, well, Agent Flood admitted there's a few situations defendants don't have the mens rea. The government objected and said, well, you can't argue that other situations might be possible because, here, you named three.",0.0,1,,,5,CLARIFYING
2023_23-14,j__samuel_a_alito_jr,148,"Well, it's  -- well, it's relevant, but it -- it has a highly prejudicial value and maybe it would be excluded  by a lot of trial judges or --",Jeffrey L. Fisher,"Well, remember, what the Ninth Circuit says about Rule 403 and Rule 401 is that this testimony goes to the heart of a blind mule defense, like in this case. So it's the exact opposite of being irrelevant or unduly prejudicial.",0.0,1,,,6,CHALLENGING
2023_23-14,j__samuel_a_alito_jr,163,I'll ask Mr. Guarnieri about that. (Laughter.),Jeffrey L. Fisher,"Descriptive modus operandi evidence that does not speak to mens rea directly is perfectly fine. And I -- Justice Sotomayor, let me add one thing to what you were talking about because I think it goes back to the Chief Justice's question about cross-examination and maybe Justice Alito's question about Rule 702 as well. If the expert testified either on direct or cross, look, this is my experience across most cases, but I can't tell you anything about this particular defendant because I don't  know anything about this defendant, whether or not she had the mens rea, then you would have a real objection under relevance or Rule 702. Of course, you had nothing like that in this case, you know, so the plain implication to the jury was not just most people like this have the mens rea, but I believe this defendant has the mens rea.",0.0,1,,,4,CLARIFYING
2023_23-14,j__samuel_a_alito_jr,359,Mr. Guarnieri --,Matthew Guarnieri,"Yeah, well, Justice Kagan, I think you have just -- that's a variation on the syllogism that we identify in our brief at pages 28 to 29. If the expert says everyone in this category -- if you are in category X, it follows that you have mental condition Y, and also I as an expert have diagnosed the defendan t as being in category X, you have just broken down one impermissible opinion into two steps. And we do think 704(b) would keep that out.",1.0,1,,,4,CLARIFYING
2023_23-14,j__samuel_a_alito_jr,361,"I mean, Mr. Guarnieri, you're making this  --",Matthew Guarnieri,"I mean, it's not the categorical nature of the testimony that is the problem here. If you have a case in which you  have called an expert to describe, for example, color blindness and the  -- and that's relevant to an ultimate issue in the case, and the expert wants to come into court and say everyone who  has color blindness, this is what follows from that, the expert doesn't need to qualify that testimony in order to circumvent Rule 704(b)  --",1.0,1,,,5,CHALLENGING
2023_23-14,j__samuel_a_alito_jr,363,"-- a lot more complicated than I think it has to be. 704(b) says about whether the defendant or did not have a mental state or condition, dah-dah-dah. It doesn't say ""is relevant to.""  Congress -- the -- the Rules Committee presumably knew what the standard was f or relevance. And if they wanted to make -- to say that the expert cannot state an opinion, cannot state anything that is relevant to the issue, they would have said so  -- they would have said so explicitly. And a lot of these hypotheticals, it seems to me, are taken care of by other rules. I don't know how any expert could say 100 percent of the time this is true. I -- I don't think that's reliable. It's subject to objection under 702. And some of these matters could be handled under 403. I don't know why you're -- and -- and then some -- some of them could just be fuel for  devastating cross-examination. If -- you know, if an expert says 100 percent of the time this is true, I -- I -- I think that that -- that would be  --that might well harm the -- the case of the party who introduces  -- introduces that testimony. But let me ask you this:  There are people who think that there's a lot of chaos in the states that comprise the Ninth Circuit, but, I don't know, until this morning, it hadn't occurred to me that maybe the cause for this chaos is the Ninth Circuit's rule about 704. Do you think that's true?",Matthew Guarnieri,-- or comply with Rule 704(b).,1.0,1,,,5,DEVILS_ADVOCATE
2023_23-14,j__samuel_a_alito_jr,370,"On the question of whether you've had difficulty convicting mules in the Fifth Circuit, it reminds me of Rule 10,000 of the rules of -- the Federal Rules of  Evidence, which used to be applied by distr ict judges to exclude evidence that prosecutors wanted to admit, which -- which was the you don't need it rule. So, you know, if you don't need it and there's a conceivable possibility -- there's a possibility that it might create an issue on appeal, the judge would keep it out. Do you think that we ought to create that rule, make that an enforceable, judge -made addition to the Federal Rules of Evidence?",Matthew Guarnieri,"Justice Gorsuch, I don't -- I don't dispute that. I think you're right. We are  --we are convicting defendants of illegally importing drugs in the United States in the Fifth Circuit without this testimony. And --and so too, I think we could obtain convictions in the Ninth Circuit without this testimony. And we have a harmless error argument here, which, you know, the upshot of that argument is, I think, the other evidence in this case was overwhelming that Petitioner knew about the drugs in her car. Nonetheless, this is helpful and reliable testimony, and we think the jury should be allowed to hear it. And  --and I think if you're your thinking about the case through the lens of, you know, what is sort of the practical -- the practicalities here, if you adopt Petitioner's rule, on the other hand, it's going to open up a host of arbitrary and difficult line -drawing exercises that I don't think you really had persuasive answers to this morning. And so I think what the Court should do is stick  to the text of Rule 704(b) itself, and Rule 704(b) only comes into play when the defendant expresses an opinion about the defendant's own -- excuse me --when the expert expresses an opinion about the defendant's own mental state. And Agent Flood didn't do that here. He said in most circumstances, drug traffickers do not entrust large quantities of drugs to people who are unaware of those drugs. He explained why that was true. And he elaborated on cross-examination that, of course, he is aware of some scenarios in which the traffickers may try to use so-called blind mules, and he describes the facts of those scenarios. And they don't meet the facts of this case. Everything that occurred here occurred in full compliance with Rule 704(b). And we would ask the Court to affirm.",1.0,1,,,5,DEVILS_ADVOCATE
2023_22-1218,j__samuel_a_alito_jr,35,What would your argument  --what would your argument look like if there were no Section 16?  So neither party  had the right to an interlocutory appeal.,Daniel L. Geyser,"-- the -- the second worst thing would be I think, if this were a  national rule, it's just  --it's  going to consume an unbelievable amount of time and resources. And what it means is, as we've seen in the four circuits, I mean, if you look at the dozens and dozens and dozens o f reported district court decisions with parties fighting, should we stay or should we dismiss, where the upside of a dismissal is there's an immediate appeal that shouldn't happen yet, and the court -- and the court is inviting potential problems in the future, when parties come back and it turns out the arbitration fails for any number of reasons, and then they're litigating potentially limitations questions, possible tolling issues. It -- it just creates an enormous problem out of a statute that's designed to eliminate problems. A simple stay, it's categorical, it's simple. Go to arbitrate. Let  us know when you're done. In the meantime, it's imposing effectively no burden on anyone.",0.0,0,,,4,HYPOTHETICAL
2023_22-1218,j__samuel_a_alito_jr,43,"Suppose that on a Monday a district court grants a motion to compel and sends the entire dispute to arbitration and then the parties don't immediately ask for a stay, so on Tuesday morning, bright and early, the district court wants to clear up the docket, dismisses the case. What would happen there?",Daniel L. Geyser,"I'm done with the case, go have it confirmed s omewhere else. And if the court did that and it was -- it was a proper  exercise of the court's discretion, then we'd be out of luck. We'd have to go somewhere else to confirm the award, which is also, by the way, why this is very different than Section 8. Section 8, aside from dealing only with maritime cases, is a specific instruction to retain jurisdiction all the way to the entry of the decree. So Congress is addressing a very different problem in a different way.",0.0,0,,,4,HYPOTHETICAL
2024_23-217,j__samuel_a_alito_jr,80,"Should we just draw a clear line and say, when a higher standard of proof is not required by the Constitution and there is no liberty interest at stake, then the standard is  --we -- we presume conclusively that the standard is preponderance?",Aimee W. Brown,Mm-hmm.,2.0,0,,,4,HYPOTHETICAL
2024_23-217,j__samuel_a_alito_jr,82,"Well, then  --",Aimee W. Brown,"So I don't think that there is any need to take -- take that kind of further step, particularly in this case. This isn't an area where there has been a lot of confusion among the lower courts as to how this Court's standards apply. There are not a lot of other cases in which we're seeing lower courts applying a heightened standard of proof, absent statutory text or absent the case falling into one of these categories that the Court has already addressed. So I don't think it's necessary to do that. I will also say that I think that the Court's case in -- the Court's decision in Grogan goes pretty far towards saying something  like that. It says essentially that statutory silence is inconsistent with the presumption or with the understanding that Congress would have intended a heightened standard of proof. And the only way I think that presumption is overcome is if it is a significant deprivation, which, again, has really been limited to those kind of three cases that I talked about, deportation, denaturalization, and expatriation. So I don't think it's necessary to kind of take that further step. I  -- there's not, like, a lot of confusion in the lower courts on that point.",2.0,0,,,4,CLARIFYING
2024_23-217,j__samuel_a_alito_jr,84,-- what methodology do you think we should apply in determining whether economic interests are particularly important under the test?,Aimee W. Brown,"So I don't think that there is any need to take -- take that kind of further step, particularly in this case. This isn't an area where there has been a lot of confusion among the lower courts as to how this Court's standards apply. There are not a lot of other cases in which we're seeing lower courts applying a heightened standard of proof, absent statutory text or absent the case falling into one of these categories that the Court has already addressed. So I don't think it's necessary to do that. I will also say that I think that the Court's case in -- the Court's decision in Grogan goes pretty far towards saying something  like that. It says essentially that statutory silence is inconsistent with the presumption or with the understanding that Congress would have intended a heightened standard of proof. And the only way I think that presumption is overcome is if it is a significant deprivation, which, again, has really been limited to those kind of three cases that I talked about, deportation, denaturalization, and expatriation. So I don't think it's necessary to kind of take that further step. I  -- there's not, like, a lot of confusion in the lower courts on that point.",2.0,0,,,4,CLARIFYING
2024_23-217,j__samuel_a_alito_jr,86,Thank you.,Aimee W. Brown,"So I  -- I think that you should apply the same presumption that you've applied in every other case, including in Grogan, which is that when there is a  conventional remedy in civil litigation, the very, very strong presumption is that the preponderance of the evidence standard is going to apply. And this Court has never recognized  or never seen a case in which that is the -- the -- the -- the lay of the land, and that would nevertheless overcome that presumption. And there  -- there may be a time in which there are, like, common-law background principles that would inform the way the statute is interpreted. That was the case, for example, in Microsoft versus i4i, where Congress did not specifically say that the preponderance -- or that the clear and convincing evidence standard should apply, but there was a background common -law principle that in patent invalidity cases, a patent's invalidity has to be shown by clear and convincing evidence, and that informed the way the Court read the statute.",2.0,0,,,4,CLARIFYING
2024_23-217,j__samuel_a_alito_jr,88,Thank you.,Aimee W. Brown,"So, certainly, I would want to leave that open as well.",2.0,0,,,4,CLARIFYING
2024_23-217,j__samuel_a_alito_jr,114,"Well, the  government provides lots of benefits that are critically  -- monetary benefits that are critically important to some people. Would you have us say that none  of those can rise to the level of importance that is present when what's involved is overtime payments under the FLSA?",Lauren E. Bateman,"As far as I'm aware, it's in the FLSA -- or we would advocate for the FLSA context and the FLSA context only, and that's because of the unique nature, the non-waivability of the right. It's also because it's -- the statement of purpose, which, you know, Congress embodied in the statute, is incredibly broad. It's an economy-wide regulatory scheme. There are also other indicia that Congress  thought the FLSA was sort of a sui generis statute, for example, permitting the collective action mechanism. Altogether, these indicate that Congress thought this was an exceptional statute for which a heightened standard of proof  --",1.0,0,,,5,CHALLENGING
2024_23-217,j__samuel_a_alito_jr,116,"Yeah. Well, how would we go about doing that?  Say it's a determination of welfare benefits. Is that less important than this?",Lauren E. Bateman,"I -- I think that necessarily this is a -- this is a question left to the judiciary to ascertain in a case -by-case basis, but -- but --",1.0,0,,,5,HYPOTHETICAL
2024_23-217,j__samuel_a_alito_jr,118,"What about revocation of an occupational license for somebody whose whole livelihood depends upon pursuing that license, pursuing that occupation?",Lauren E. Bateman,"Certainly not. But I think one operative question is whether those rights are waivable by the individual. And because they're not waivable in the FLSA context, that is an indicator that there's a broader remedial scheme at issue than just individual monetary damages.",1.0,0,,,4,HYPOTHETICAL
2024_23-217,j__samuel_a_alito_jr,120,Somebody's worked for 30 years as a barber and let's say the District of Columbia yanks the -- the license to operate a barbershop.,Lauren E. Bateman,I --,1.0,0,,,4,HYPOTHETICAL
2024_23-217,j__samuel_a_alito_jr,122,"Well, if the test is whether it's particularly important and you want the judiciary to decide whether things are particularly important, then we would need some methodology to determine whether something is particularly important.",Lauren E. Bateman,"I -- I think, if there is a statutory -- if there is statutory silence on that matter, there, as far as I can see,  would be no reason to believe that a higher standard of proof would be necessary to carry out the statutory scheme at issue. I think, again, the FLSA is just such a unique statute in terms of its breadth, its statement of purpose, and its remedial nature, its non-waivability.",1.0,0,,,5,CHALLENGING
2024_23-997,j__samuel_a_alito_jr,22,"Mr. Gupta, I -- I think that all of what you said makes sense. There was a period during her employment when she had a claim for disability discrimination. The period between the onset of her disability and her retirement, at least toward the end of that period, she was aggrieve  --I think it was predictable that she might face this situation after she retired and so that she was aggrieved. And I think there was a sufficient injury -- a sufficient threat of injury in fact to give her Article III standing. But that doesn't get you home because she didn't file on that claim within the prescribed time. So what you need is the Lilly Lid -- Lilly Ledbetter Act to save you. And the  outcome would depend on how you read the Lilly Ledbetter Act. It could be read as sort of an extension of the statute of limitations which would allow her to file  -- to pursue that claim at any point in the future when she is not getting the benefits to which she thinks she's entitled. That's one way to read it. But another way to read it, which does have support in the statutory language, is that the Act does not extend to the statute of limitations. It says that an unlawful employment practice occurs when an individual is affected by application of a discriminatory compensation decision or other practice. So a new claim occurs every time in the future when she doesn't get the benefits that she thinks she's entitled to. And if that is the -- if that is what it means, then don't you run into the same statutory language problem that you have with respect to a change in benefits that occurs after the end of employment?  Because, if she's bringing a new claim, she has to be an otherwise qualified individual. And it's not that easy to fit her situation at t hat time into the statutory language. So that's what concerns me about your argument. And could you answer  --could you say why that is not fatal to your position?",Deepak Gupta,"Exactly. And  --and I think this Court repeatedly had recognized that  in the Title VII context before the ADA's enactment. If you look, for example, at the Hishon versus King & Spalding case, the Court described the scenario where there are benefits  that are paid out after employment ends, but there is still a claim with respect to those benefits while the employment is ongoing. And there were also, as I said, several cases involving pension benefits where that was the fact pattern.",0.0,1,,,5,CHALLENGING
2024_23-997,j__samuel_a_alito_jr,24,"Oh, all right. Well, that's an -- that's -- that's a --",Deepak Gupta,"Sure. So I think I have at least three responses. First -- my first response is to answer the question without resort to the Fair Pay Act. Imagine the Fair Pay -- Pay Act hadn't been enacted. Lieutenant Stanley's claim was subject to the 300 -day requirement to file the claim, and she filed within 214 days of the retirement. So, even if you are just, you know, focusing on that period before she retired, in that period, she was indisputably a qualified individual. She was subject to the policy, all the things I said before. And so that would, I think, get you out of this -- this problem that you've described.",0.0,1,,,4,CLARIFYING
2024_23-997,j__samuel_a_alito_jr,26,-- an interesting response.,Deepak Gupta,But I'm also happy to --,0.0,1,,,4,CLARIFYING
2024_23-997,j__samuel_a_alito_jr,51,"I am interested in what the implications of adopting -- what the consequences of adopting your argument would be. And this is what I  --I would really appreciate some enlightenment on this because I assume that you're more  --you're familiar with how this has worked out in those circuits that have adopted something like your argument or how it might work out nationwide in the future. In the great many  -- in my -- in --in a prior life, I saw a lot of ADA cases and they  almost always concerned the question of reasonable accommodation. And  I'm hard-pressed to see how the reasonable accommodation concept can be applied to retirement benefits or -- and the facts of this case highlight it. So I know we're -- the validity of your theory of -- of --you know, that there was a violation is not before us. But what -- what would be your -- how would a court go about -- what is the discrimination here?  Is it the disparate treatment between employees who work 25 years and then retire and those who work a shorter period of time and retire on disability?  Is that it?  Or does it have something to do with the change in the  -- in the scheme?",Deepak Gupta,"There are a number of hypothetical scenarios that I think the Court should be concerned about, for example, somebody who runs into a burning building and is  instantly rendered unqualified or somebody who develops a disability later. And those -- those cases would be captured by the Solicitor General's alternative theory and also by our part two arguments but not by the narrow theory.",0.0,1,,,4,CLARIFYING
2024_23-997,j__samuel_a_alito_jr,53,Yeah.,Deepak Gupta,"Okay. So let me -- there are two questions in there. Let me take both of them. So I quite agree that the reasonable accommodation concept is not really going to do much work in this scenario, and one way you know that is, if you look at the construction provision, (b)(5), when it's describing the reasonable accommodation requirement, it actually adds on this language. It says ""qualified individual who is an applicant or employee.""  And so I think that is how Congress cabined the provision just to applicants or employees. And that makes sense because it doesn't make sense to impose  --",0.0,1,,,4,CLARIFYING
2024_23-997,j__samuel_a_alito_jr,55,"I don't see how it could work. So, if it's  --which is it?  Is it the change, or is it the current status?",Deepak Gupta,-- on employers the obligation --,0.0,1,,,5,CHALLENGING
2024_23-997,j__samuel_a_alito_jr,57,"No, I  --I understand that.",Deepak Gupta,"I think it's both. It is an ongoing discrimination. Let me  -- so, first of all, I'd just emphasize that neither of the courts below aggressed -- addressed the actual merits of the -- of the discrimination claim.",0.0,1,,,4,CLARIFYING
2024_23-997,j__samuel_a_alito_jr,59,I'm just  -- I'm just trying to understand h ow this would work -- how this is going to work --,Deepak Gupta,And --,0.0,1,,,4,CLARIFYING
2024_23-997,j__samuel_a_alito_jr,61,-- out if you -- if you prevail. So you have a situation where your client says  -- let's just take the ongoing status. Your client says that I'm being  -- I -- I  -- I'm a victim of discrimination based on disability because I should be treated the same way as somebody who worked 25 years. How is a court supposed to determine whether this distinction between somebody w ho works 25 years and somebody who works a shorter period and retires based on disability is unlawful?  What is the test for determining that?,Deepak Gupta,Right.,0.0,1,,,4,CLARIFYING
2024_23-997,j__samuel_a_alito_jr,63,"Well, you've said -- you've said a lot. And I -- I -- I'm not asking -- I -- I -- I'm not talking about the validity of this particular claim. I just don't know how this is going to be approached. When you have  --you have structured retirem ent benefits, distinctions are going to be made.",Deepak Gupta,"Yeah. I mean, I think it will  --it will turn a lot on the claim. Let me try to describe what I think is going on here, which is that before this policy was  put into place, the City was treating three groups of people as equally deserving of the subsidy, so people who had completed 25 years of service, people who had completed a combined year -- 25 years of service when taking into account military service and other firefighting positions, and then people who  retired with -- with a disability. That's the third category. And when faced with a budget shortfall, the City chose to only exclude that third group, people with disabilities, from the  subsidy despite the absence of any evidence that it would ameliorate the shortfall. So the City singled out people with disabilities solely because of their disabilities. And, in fact, we know that the City has told a disabled retiree who did have 25 years of service that he still could not have the subsidy because he had, after 25 years, become disabled. So what -- what we would, I think, want the opportunity to do on remand is to show that the City treated Lieutenant Stanley differently because of her disability. If she weren't disabled, she would have made it to 25 years and gotten the subsidy. And if the City didn't singled out  --single out disabled people, she would have gotten the subsidy. Of course, the City will have the opportunity on remand to show why we're wrong and  --in their view. And whether you think the underlying claim is doomed to fail or destined to succeed, the -- the question presented is the same. And I do think these are difficult claims to succeed on.",0.0,1,,,5,CLARIFYING
2024_23-997,j__samuel_a_alito_jr,65,"So part of what you said seems to me -- seems to be that the City just had irrational bias against people with a disability, okay?  That would be one  -- one argument that might be made. Another part of what you seem to have said is that they didn't really have a -- an economy  --a valid economy rationale. By not extending the benefits to people who retire with disability, they really weren't going to save any money. But suppose there's no evidence of  -- of bias and, presumably, they will save some money and they say, look, we need to cut  -- we needed to cut back, so we cut -- this is where we cut back and we have a reason for it. The  reason is that we want to reward people who work for us for 25 years. How -- how is a court  going to approach this kind of issue?",Deepak Gupta,Right.,0.0,1,,,5,HYPOTHETICAL
2024_23-997,j__samuel_a_alito_jr,67,"Because, if you take out the reasonable accommodation question, I  just don't know how this is going to be -- how it's going to be approached by courts in the future.",Deepak Gupta,Well  --,0.0,1,,,4,CLARIFYING
