case_id,justice_id,turn_position,justice_utterance,preceding_speaker,preceding_context,side_addressed,label,claude_hostility,claude_question_type,gpt_hostility,gpt_question_type
2021_20-219,j__elena_kagan,201,"-- long recognized, Mr. Shanmugam, that discriminatory harms are often stigmatic in nature, that they can be very deep and very wounding even if there is no economic harm of the kind that you're talking about.",Kannon K. Shanmugam,-- counseling and other --,1.0,0,,,4,CLARIFYING
2021_20-219,j__elena_kagan,203,Why isn't the --,Kannon K. Shanmugam,"And yet, Congress has made the judgment under these foundational statutes that I just referred to that emotional distress damages are not available. And I do think that in the cases involving intentional, blatant misconduct, there will be not only other forms of economic and other compensatory damages available, but, of course, there will be injunctive relief, declaratory relief, nominal damages, and remedies under state law. I would note parenthetically that if you take a look at many state statutes --",1.0,0,,,4,CLARIFYING
2021_20-219,j__elena_kagan,205,-- right way to deal --,Kannon K. Shanmugam,-- they too have caps --,1.0,0,,,4,CLARIFYING
2021_20-219,j__elena_kagan,207,"-- with this -- why isn't the right way to deal with this, you know, Justice Kavanaugh said, well, Title VII has caps. We couldn't really impose caps. But, in some ways, the courts can impose caps. In some ways, the courts can make sure through the rules that they convey as to what kind of damages these are and the importance of keeping them in check that they should be -- you know, the -- the Petitioner said up to $25,000. We don't have to set a number in order to convey a sense that -- that -- that these should be kept in control, and why isn't that the right way to -- to balance the competing interests here?",Kannon K. Shanmugam,-- on emotional distress damages.,1.0,0,,,4,DEVILS_ADVOCATE
2021_20-443,j__elena_kagan,61,"Mr. Feigin, can I turn to the evidentiary question in this case? I've been having a little bit of a difficult time teasing apart your various arguments about why it is that the district court acted within its discretion in refusing to admit the evidence about Tamerlan's participation in the Waltham murders. So I just thought I'd give you a little bit of a hypothetical -- or maybe it's not a hypothetical, maybe it's just asking you to assume something that you contest -- which is assume for me that the evidence was very strong that Tamerlan participated in and indeed had a leading role in the Waltham murders, all right? So assume that the evidence is strong with respect to that. In that case, would the court have committed reversible error by refusing to participate -- to admit that evidence?",Eric J. Feigin,"Well, it's not -- I think that is one distinction. It's not required by the Constitution. The Court's drawn that distinction in this particular line of cases where it's been somewhat stricter in reviewing federal courts than it has been in reviewing state courts. That's quite clear from -- from, for example, Mu'Min. And if one accepts that courts of appeals can impose their own supervisory rules in this context, I think what they're labeling a supervisory rule is just -- as I was telling the Chief Justice, just an advisement to district courts that this is how you should do it. But I think it definitely exceeds his -- a court of appeals' authority to impose such a rule that contradicts the way that this Court has handled similar situations.",0.0,0,,,4,HYPOTHETICAL
2021_20-443,j__elena_kagan,63,"Yes. I'm just asking, in that difficult case, would the court have committed reversible error?",Eric J. Feigin,"Your Honor, I think that would be a much more difficult case for us.",0.0,0,,,5,HYPOTHETICAL
2021_20-443,j__elena_kagan,65,Mr. Feigin --,Eric J. Feigin,"Well, Your Honor, assuming -- and I -- one point I want to emphasize is that in district court here, they did not assert -- this is pages 668 --",0.0,0,,,4,CLARIFYING
2021_20-443,j__elena_kagan,67,-- could you just --,Eric J. Feigin,-- to 669 --,0.0,0,,,4,CLARIFYING
2021_20-443,j__elena_kagan,69,-- answer the question?,Eric J. Feigin,Okay.,0.0,0,,,5,CHALLENGING
2021_20-443,j__elena_kagan,72,"Let's just assume -- yes, I'm saying, you know, the -- the defendant was aware of it. Now answer the question.",Eric J. Feigin,"Your Honor, one point I'm trying to make is it would depend whether there was some assertion that Respondent was aware of it, which is an assertion they did not make in district court. But --",0.0,0,,,5,HYPOTHETICAL
2021_20-443,j__elena_kagan,74,Okay. And -- and --,Eric J. Feigin,"If the defendant was aware of it and there was strong evidence of it, I think the district court should have let it in.",0.0,0,,,4,CLARIFYING
2021_20-443,j__elena_kagan,77,"-- and I assume that you say that because the evidence -- assuming it was strong, the evidence clearly is -- you know, goes to a mitigating factor. The entire point of the defendant's mitigation case was that he was, you know, dominated by, unduly influenced by his older brother, and that would have gone to exactly that point. Is -- is that right?",Eric J. Feigin,Neither of those was true here.,0.0,0,,,4,CLARIFYING
2021_20-443,j__elena_kagan,79,Okay. So --,Eric J. Feigin,"Your Honor, if you had the knowledge combined with the strong evidence, I think that might have -- might well have done it, particularly if it could have been done in a streamlined fashion. But if you look at --",0.0,0,,,4,CLARIFYING
2021_20-443,j__elena_kagan,81,-- if that's true --,Eric J. Feigin,-- pages 668 --,0.0,0,,,4,CLARIFYING
2021_20-443,j__elena_kagan,83,"-- Mr. Feigin -- if that's true, Mr. Feigin --",Eric J. Feigin,-- to 669 --,0.0,0,,,4,CLARIFYING
2021_20-443,j__elena_kagan,85,"-- then your entire case rests on the notion that this evidence just wasn't strong enough, that it was too -- I don't know what else to call it -- it was -- it didn't establish that Tamerlan had played a leading role in the Waltham murders. That's what your case is. But how is that the job of a district court to evaluate, much less decide, that question? I would have thought that once the district court says this is obviously related to his sentencing defense, in other words, it goes to his own culpability, it essentially confirms, if it were true, the mitigating factor that he was unduly influenced by his brother, at that point, it's the job of the jury, isn't it, to decide on the reliability of the evidence, to decide whether it's strong evidence or weak evidence that Tamerlan, in fact, played a leading role in those other gruesome murders?",Eric J. Feigin,Yeah.,0.0,0,,,5,CHALLENGING
2021_20-443,j__elena_kagan,87,I'm just --,Eric J. Feigin,"Well, Your Honor, just a very quick threshold point. Again, there is the knowledge issue here. And if you look at pages 668 to --",0.0,0,,,4,CLARIFYING
2021_20-443,j__elena_kagan,89,-- I'm assuming the knowledge issue.,Eric J. Feigin,"-- 669, you'll see they didn't assert knowledge --",0.0,0,,,4,CLARIFYING
2021_20-443,j__elena_kagan,91,"I mean, I --",Eric J. Feigin,"-- in the district court. Assuming knowledge, then --",0.0,0,,,4,CLARIFYING
2021_20-443,j__elena_kagan,93,"-- I don't even know that knowledge is all that important because, even if he didn't know, the fact that his brother was the kind of person who played this leading role in these gruesome murders tells you something about this -- the role he might have played in this murder, irrespective of knowledge. But, at any rate, let's just assume that he had knowledge.",Eric J. Feigin,-- I think we --,0.0,0,,,5,DEVILS_ADVOCATE
2021_20-443,j__elena_kagan,95,"I mean, think about --",Eric J. Feigin,"So let me just say a couple things directly responsive to your question. One is everyone agrees that reliability is an important consideration here. If you look at pages 16 to 17 of their brief, page 30 of their brief, they agree with that. Then you have to balance that against the probative value of this evidence. And I don't think the evidence really would have added much to the mix of information we already had about, for example, who planned the Boston Marathon bombing --",0.0,0,,,4,DEVILS_ADVOCATE
2021_20-443,j__elena_kagan,97,"-- what you're just saying, Mr. Feigin. This court let in evidence about Tamerlan poking somebody in the chest, this court let in evidence about Tamerlan shouting at people, this court let in evidence about Tamerlan assaulting a former student -- a -- a -- a fellow student, all because that showed what kind of person Tamerlan was and what kind of influence he might have had over his brother. And yet, this court kept out evidence that Tamerlan led a -- a -- a crime that -- that resulted in three murders?",Eric J. Feigin,-- which was --,0.0,0,,,5,CHALLENGING
2021_20-443,j__elena_kagan,101,"I mean, it's different --",Eric J. Feigin,"Your Honor, I think the one thing to bear in mind is these crimes are extremely different. They have -- the Waltham crime, everyone agrees, did not involve Respondent. It was very differently motivated. It was -- even if you accept everything Todashev said, it was a financial crime where the murder was committed by knife in order to cover up who had committed the robbery of three drug dealers. That is a far cry from a sophisticated public spectacle that required reading directions in a jihadist magazine on how to build and construct bombs and deliberately placing them --",0.0,0,,,4,CLARIFYING
2021_20-443,j__elena_kagan,103,"-- it's different that Tamerlan yelled in a mosque, and it's different that Tamerlan assaulted a fellow student, and it's different that Tamerlan yelled at people, but all of this was admitted to show what kind of person Tamerlan was and what kind of influence he had over his brother. And yet, the court, again, you know, refuses to admit evidence of a gruesome murderous crime in which, according to the evidence that was kept out, Tamerlan had extraordinary influence over a co-felon in getting him to -- you know, to murder three people.",Eric J. Feigin,-- at the finish line of the Boston Marathon.,0.0,0,,,6,CHALLENGING
2021_20-443,j__elena_kagan,105,"Isn't that exactly the kind of thing that the -- that the prosecutor would have said to the jury about why they shouldn't believe that evidence? But isn't this a classic case in which the evidence understood one way is highly relevant to a mitigation defense, and the evidence understood in the way you just suggested, you know, just says that's -- that -- you know, that's -- that's crazy, it didn't happen that way? But that's what a jury is supposed to do, isn't it?",Eric J. Feigin,"Your Honor, Todashev denied murdering. He says he was out by the CRV when all of this happened. And this is very unreliable evidence because Todashev had every incentive to pin this entire thing on Tamerlan, who at that point was already dead and they knew they were looking for him. I'd encourage the Court to read the transcript of the interview. According to Todashev -- and I think this is page 947 of the joint appendix -- Tamerlan says to him, okay, if you will not kill them, I will do it.",0.0,0,,,5,DEVILS_ADVOCATE
2021_20-443,j__elena_kagan,131,"I do. I mean, here are the mitigating factors that the court itself put to the jury. The court was very well aware of, as Justice Breyer said, the only argument that the defendant was making in this case, which was an argument about undue influence and an argument that although he did it and he was guilty, that he should not get the death penalty because he was unduly influenced by his brother. And so the court put the following to the jury: Here are the mitigating factors. The defendant acted under the influence of his older brother. Whether because of the brother's age, size, aggressiveness, domineering personality, traditional authority as the eldest brother, or other reasons, the defendant was particularly susceptible to his older brother's influence. The defendant's brother planned, led, and directed the bombing. The defendant wouldn't have committed the crimes but for his older brother. Now all of those -- that was the entire case. Were those mitigating factors sufficient to give him life in prison rather than the death penalty? And yet, the court keeps out evidence that the older brother committed three murders in the way that Justice Breyer explained?",Eric J. Feigin,"Well, first of all, Your Honor, I don't think that Respondent is alleging that the government didn't disclose something related to Respondent's own knowledge. Second, to the extent that they want to pursue further discovery, I think it just emphasizes how this is really going to sidetrack the proceedings into investigation of a different crime. And, third, I don't -- that crime is not particularly related to the Boston bombing in which Respondent personally participated and there was substantial evidence about the roles of the brothers in planning that crime. Some of that evidence was disputed, but I think what is quite clear and what we put into the record is that Respondent -- there was evidence that Respondent told a friend he was planning something with Tamerlan, there was evidence that Respondent had sent messages and tweets touting jihad, there was evidence that he bought the gun from his drug dealer, there was evidence he went to a firing range to practice something -- excuse me, I -- I -- I meant to say he told a friend he was doing something with Tamerlan, not necessarily planning something with Tamerlan.",0.0,0,,,5,CHALLENGING
2021_20-443,j__elena_kagan,133,"Mr. Feigin, as your --",Eric J. Feigin,"Well, Your Honor, I -- I think I've already gone through the way this came into the district court, but the other thing I'd emphasize is I don't think their theory on probative value is particularly strong. I think, if this jury heard that Respondent was aware or thought that Tamerlan had committed a murderous act of jihad, it would have expected him to be horrified, not to view that as an affirmative reason to not only follow him in jihad but to take an even more murderous act by planting a bomb --",0.0,0,,,4,CLARIFYING
2021_20-443,j__elena_kagan,135,"-- as your brief says multiple times in the voir dire context, this jury actually produced a very nuanced verdict. It said anything in any -- as to any acts that the two brothers were together, that there -- there were mitigating factors and death was not the appropriate sentence. It was only the acts where the older brother was not on the scene in which death was appropriate. Now do you think it's possible -- and that's all that has to be shown in such a case -- that if all of this evidence about these murders were produced, a jury that was obviously sensitive to the issue of the relationship between the two brothers and how that relationship affected the defendant's actions, do you -- do you think it's possible that that jury would have said, you know, even when Tamerlan was off the scene, the older brother, he continued to exert an enormous influence because this is a guy who walks into places and murders three people?",Eric J. Feigin,-- at the Boston Marathon.,0.0,0,,,4,HYPOTHETICAL
2021_20-443,j__elena_kagan,137,"Thank you, Mr. Feigin.",Eric J. Feigin,"Your Honor, there was no evidence that Tamerlan physically intimidated Respondent into doing anything. He -- he was, in fact, physically separate when he planted his bomb. And as for the influence evidence, as I've just said, I think the jury is much more likely to have found this weighed against Respondent, not as a mitigating factor in his favor. And let's bear in mind that this is a jury who heard evidence about the boat manifesto that Respondent wrote after he ran over Tamerlan in which he justified his actions on the basis of jihad and showed how proud he was of them, and that's after he needn't worry about Tamerlan at all. In fact, he thought he was dying.",0.0,0,,,4,CLARIFYING
2021_20-443,j__elena_kagan,167,The premise was assumed away because that's the role of the jury.,Eric J. Feigin,Yes.,0.0,0,,,4,CLARIFYING
2021_20-443,j__elena_kagan,216,Ms. Anders --,Ginger D. Anders,"That's correct. And that's something certainly the government could have pointed out, but, again, I think the test for reliability here is, is the statement corroborated by other evidence? We think there's ample evidence to corroborate it. And that's before we even get to the search warrant in which the government itself credited at least some of Todashev's statements, said these are appropriately accepted as true for Fourth Amendment purposes. That is what the government represented in that warrant. And so we think that ought -- too ought to be compelling evidence in thinking about reliability, that this was certainly reliable enough to go to the jury because, of course, it is the jury, again, that is the ultimate arbiter of reliability in -- at the penalty phase.",1.0,0,,,4,CLARIFYING
2021_20-827,j__elena_kagan,10,"Well, on this issue of the appropriate level of deference, I mean, the question is -- or one question is, what is the deference to? Surely, when the CIA director says here are threats to national security interests, here -- here's the harm to national security that we think will follow from something, that judgment is entitled to a great deal of deference. Courts are going to know less about that than the CIA director does. But, as I understand the inquiry in Reynolds, the way this process works is that that judgment is weighed against something else, which is the question of the necessity that the -- that the requester has. And then, in addition, there's the question of segregation. And as to those matters, I would think that there's really no deference given to the CIA director at all, in other words, as to what level of necessity is at issue and how those two things are weighed and how the segregation analysis works. Aren't those judgments for courts?",Brian H. Fletcher,"No, certainly not, Justice Thomas, but I think the circumstances where it could should be relatively unusual, especially given the high requisites that the executive branch itself applies before asserting the state secrets privilege. I could imagine -- you know, one example where a court found the executive's assertion insufficient was the D.C. Circuit's decision in Ellsberg, where the court explained that the executive branch's declarations just hadn't explained why one piece of information needed to be safeguarded. That seems like a circumstance where it's appropriate to say that the executive hasn't made the requisite showing. But I think courts should be very reluctant to do what the Ninth Circuit did here, which is to essentially afford no judgment at all to the executive branch's predictive judgments on core matters of national security.",0.0,1,,,4,CLARIFYING
2021_20-827,j__elena_kagan,39,"So you would go so far as to say that even if the Polish government filed an amicus brief in this Court saying okay with us, that still you would be up here making this argument?",Brian H. Fletcher,"So I think that would change the inquiry. I'm sure that something like that is a factor that the CIA director or the other official would have to take into account in making the national security judgment in the first instance. I don't think it would completely eliminate the concern. The CIA director here explained that the agency's relationships with its foreign intelligence partners are really generational relationships with those foreign intelligence agencies and that the sort of trust that those relationships rely on depends not just on, you know, what's happening now, today, but also on the assurance that we'll preserve confidentiality even if other parts of the foreign government later take a different view or if the people were changed.",0.0,1,,,5,HYPOTHETICAL
2021_20-827,j__elena_kagan,51,"Suppose, Mr. Fletcher, there were -- there was overwhelming, you know, essentially incontrovertible evidence that the acts here did take place in Poland. Suppose somebody had leaked videos that everybody agreed were authentic. You know, what then?",Brian H. Fletcher,"So I think, ultimately, the -- that would be a situation where the colloquy that I had with Justice Kagan would be relevant, where you had a party who was seeking the evidence to assert rights under domestic law in U.S. court, unlike this case, which is quite different. There would be a pretty strong showing of necessity, and so I think that would authorize the court to probe and say, I want to know more to understand the basis for this assertion. Ultimately, of course, our view would still be that the executive's national security judgment is entitled to deference, and if, under that deferential standard, the court agrees that the disclosure would harm national security, then that evidence could not be disclosed. And I -- I understand that that's a harsh consequence. That was the consequence in Reynolds itself, which was a tort suit against the United States, you know, for alleged malfeasance by the United States. So I -- I don't deny that that's a harshness of the doctrine, but I think that's also inherent in the state secrets doctrine.",0.0,1,,,4,HYPOTHETICAL
2021_20-827,j__elena_kagan,53,"I -- I understand the argument about our relationships with our allies and it not necessarily being coextensive with the question whether something is a secret. But, at -- at a certain point, it becomes a little bit farcical, this idea of the assertion of a -- a -- a -- a privilege, doesn't it? I mean, if everybody knows what you're asserting privilege on, like, what exactly does this privilege -- I mean, maybe we should rename it or something. It's not a state secrets privilege anymore.",Brian H. Fletcher,"So, again, I think the answer would be that those would be additional circumstances that the CIA director or whoever was making the judgment in the first instance would want to take into account and would have to explain in a declaration explaining why further disclosure could still harm national security. You know, again, I think, even in that circumstance, there would be concerns. The CIA director here talks about there being a difference between even what appears to be definitive proof and actual formal confirmation by people with firsthand knowledge on the subject, that our allies and adversaries view those as two different things.",0.0,1,,,6,CHALLENGING
2021_20-827,j__elena_kagan,77,"Just, again, Mr. Fletcher, on this idea of using code words. I mean, given that Petitioner was detained in two separate locations, you know, isn't there a way of enabling this information to go forward without saying which of the two locations, you know, these -- this treatment happened? So you're -- you're saying, well, everybody would know it's Poland if there were such information about treatment. But maybe not. You know code words, and it could be Poland or it could be another location.",Brian H. Fletcher,"You're right exactly. And we're not talking about vindicating any U.S. rights. We're talking about just seeking evidence for a foreign proceeding, which is, we think, categorically a lesser showing of necessity.",0.0,1,,,4,HYPOTHETICAL
2021_20-827,j__elena_kagan,79,"I guess what I'm suggesting is suppose the Petitioner just said tell us what happened wherever and didn't ask you to say anything about the location, whether it was the blue location or the green location. And then the Petitioner had to come up with evidence on his own to satisfy the Polish authorities that it was one rather than the other, but that nothing in his request to you and nothing in the government's response to that request suggested whether it was the blue location or the green location in which the relevant acts took place.",Brian H. Fletcher,"Well, Justice Kagan, I think I -- my -- my friend on the other side would have to speak to what it is that they are -- have in mind with this code words proposal, but quite a lot of information about Abu Zubaydah's treatment is already in the SSCI report and has been made public. What I understand them to be seeking is tell us what happened at Detention Site Blue or tell us what happened between this date and this date where we believe he was in Poland. That's what raises the concern for us, you know, especially when the whole thing is premised on this notion that this is a proceeding to get evidence for use in a Polish prosecution. The evidence wouldn't even be appropriate for disclosure unless it were relevant to that Polish prosecution. I think, at that point, it should be --",0.0,1,,,4,HYPOTHETICAL
2021_20-827,j__elena_kagan,222,"Mr. Klein, I -- I -- I may just not be understanding this, but when you say it's not a secret, I mean, there are several things that aren't secrets. There's plenty of evidence that the Petitioner was tortured in some location. But is there, in fact, evidence that he was tortured in the dates that you're trying to establish that he was tortured in? In other words, I thought that the Senate report actually talks a good deal about the Petitioner's -- the -- the torture that was -- that the Petitioner was subject to, but in an earlier date. And what you need to continue on with this investigation is essentially some evidence that that treatment was continued at a later date, the date in which you say he was in Poland, and that is not in the public record. Am I right about that?",David F. Klein,"I -- I would agree with that. But the Polish government did not direct Abu Zubaydah to pursue this claim. That was initiated -- that was initiated by his counsel in Europe filing a complaint. It was -- it's Abu Zubaydah's interests we represent. He is a private individual. He is certainly not the Polish government. He was not given direction by the Polish government. When -- when the MLATs were denied for the seventh time, yes, the prosecutor did say, as I understand it not having been there myself, said to the Polish lawyer for Abu Zubaydah: I don't have anything. You have rights under the law. Why don't you submit something? And that -- and -- and so that was a self-initiated act. That was not an instance of the Polish prosecutor saying go file a 1782 request and see what comes of it. That's not why we were there.",1.0,1,,,3,CLARIFYING
2021_20-827,j__elena_kagan,224,"I -- I -- I guess all I was suggesting was that the government is here to tell us that, look, they've conceded that Abu Zubaydah was tortured, but, because of relations with allies with cooperating intelligence services, they won't say where it happened. And you're here saying: I need to know when it happened. And to know when it happened, the government would essentially be saying where it happened too.",David F. Klein,"You're basically right about that, yes. There are hints of it. And -- and what I would point to in particular in the Guantanamo proceedings in the -- before the military commissions, when Mitchell testified, he -- he said -- and this is -- this is a thin read, I will acknowledge -- but he said that -- that Abu Zubaydah was -- was treated very shabbily when he was held in Poland. And there was no lawyer there to represent Abu Zubaydah's interests at the time. It was Khalid Sheikh Mohammed's trial, and so there was no one to follow up on that question or with an interest to follow up on that question on behalf of Abu Zubaydah. But having -- having read Mitchell's book, I can tell you that that's a lingo -- that's a -- a language that he tends to use to describe much more serious treatment, just as the term ""enhanced interrogation"" --",1.0,1,,,5,DEVILS_ADVOCATE
2021_20-827,j__elena_kagan,226,And that's the problem.,David F. Klein,So --,1.0,1,,,6,CHALLENGING
2021_20-827,j__elena_kagan,246,"Does -- does -- is that in the end what your argument depends on, that we should treat the contractors differently from an employee? If -- if these people were current employees, would your entire argument go up in smoke?",David F. Klein,"Well, the breach of faith would be if we were identifying the -- the individuals involved. The Polish government, qua government, has asked for this information. The prosecutor was centrally appointed. Originally, it was a Warsaw prosecutor, and it was transferred, okay. So it's -- it's -- it's not correct to -- to say that the U.S. Government would be admitting anything. If you look at -- at Director Pompeo's affidavit, he cites this Fitzgibbon case. That case and every other case cited on both sides of the attribution issue, they're all FOIA cases. They all say, unless it's a current employee of the agency in question, that's not an official confirmation of anything.",1.0,1,,,5,CHALLENGING
2021_20-827,j__elena_kagan,248,"And is -- when you -- when you say this is relevant, is it the question of past versus present, or is it the question of contractor versus employee?",David F. Klein,"I -- I think the answer might be different in those circumstances, but I -- I don't think it's the only -- the only route for us. Again, it -- it -- it -- it's the confluence, it's the combination of what they would be saying and who they are. A U.S. Government employee, you know -- the CIA director could certainly testify himself about declassified information, all other things being equal. We're talking about information that's declassified and --",1.0,1,,,4,CLARIFYING
2021_20-827,j__elena_kagan,250,"And if I think that it would not make a lot of sense in this context to distinguish between contractors and employees because our foreign allies are not distinguishing in that way, they knew these two men as the architects of this program, you know, whether they were employees or whether they were contractors seems pretty irrelevant to anything and certainly irrelevant to our foreign allies, then what?",David F. Klein,"Well, I think they're both factors. In -- in this case, they're too removed. They -- they can't speak for the government. They were never agents for the government. They were never employed by the government. They were never given authority to speak for the government.",1.0,1,,,5,HYPOTHETICAL
2021_21-12,j__elena_kagan,71,"Mr. Stewart, part of Mr. Cooper's argument is that we should analogize this to an expenditure limit. You know, in the same way that our law has -- has -- has clearly held you can't limit a candidate's ability to spend money on his own campaign, so too it -- it -- it's -- it's -- it's -- it's a similar burden to say that the candidate can't loan as much money as he wants to to his campaign. And I'm wondering what you think the difference is between those two propositions.",Malcolm L. Stewart,"I think there are two ways you can defend Congress's ability to -- to set some cap and -- and not simply to impose a blanket prohibition on all use of post-con- -- post-election contributions for candidate repayment. The first is Congress can balance competing interests, and the Court often says no law pursues its principal objective to -- to the furthest possible degree. So Congress could say: We also want to make it feasible for candidates to use loans as seed money to finance their campaigns and we're going to strike a balance. The other thing I'd say is I do think a large outstanding balance creates a corruptive potential that a small one may not because, if an officeholder is confident that he will be able to receive enough in post-contribution -- post-election contributions to repay the loan with a substantial cushion, then no one donor can say I made you richer than I otherwise would be. No one donor will have significant leverage over the -- the candidate. And, by contrast, if the loan is large and the candidate is unsure whether repayment will be forthcoming, then each potential donor has greater leverage. And Congress could use a dollar threshold as -- as a rough surrogate for a loan that implicates this uncertainty about whether full repayment will be forthcoming. And with respect to the $250,000 figure in particular, I think that's just the same as what the Court said in Buckley about the individual contribution limit, that once we are satisfied that some limit is warranted, we don't probe with a scalpel to determine whether the -- the one that Congress has chosen is the -- the precisely best one.",0.0,0,,,4,DEVILS_ADVOCATE
2021_21-12,j__elena_kagan,94,"Of -- of course, Mr. Cooper, the candidate can spend all the money he wants of his own money. I mean, put aside the loan question. He can spend a gazillion dollars of his own money if he wants to on his campaign, right?",Charles J. Cooper,"Well, thank you, Mr. Justice. It -- it most dominantly burdens and creates a drag on the campaign's speech, on the candidate's speech. If -- if a candidate has to go through the calculus of deciding whether or not I'm going to loan more than $250,000 to my campaign because my ability to have it repaid is going to be compromised by the statute and by the regulation, Your Honor, to whatever extent the candidate doesn't loan that additional money, that candidate is forgoing the speech that that additional money would -- would -- would purchase, as Justice Kavanaugh mentioned.",1.0,0,,,5,CHALLENGING
2021_21-12,j__elena_kagan,96,So -- so --,Charles J. Cooper,That's true --,1.0,0,,,4,CLARIFYING
2021_21-12,j__elena_kagan,98,I'm sorry?,Charles J. Cooper,-- by Constitution.,1.0,0,,,4,CLARIFYING
2021_21-12,j__elena_kagan,100,"So -- so this restriction, which is a restriction on loan repayment, is really a restriction on how a candidate can use third parties to finance his speech, isn't it?",Charles J. Cooper,Under the First Amendment.,1.0,0,,,4,CLARIFYING
2021_21-12,j__elena_kagan,102,Correct.,Charles J. Cooper,"Your Honor, no more so than any other campaign contribution.",1.0,0,,,2,SUPPORTIVE
2021_21-12,j__elena_kagan,104,"I think -- I think that that's exactly right. It's a restriction on how a candidate can use third parties to finance his speech, which is exactly what contribution limits are. From the candidate's perspective, it's one and the same thing. Is that -- is that right?",Charles J. Cooper,Every time -- every --,1.0,0,,,2,CLARIFYING
2021_21-12,j__elena_kagan,106,"I guess I don't really quite understand the distinction. If -- if -- if this is a restriction on how a candidate can use third parties to finance his speech, not a restriction on how the candidate finances his own speech but a restriction on third-party financing of the campaign, why isn't it completely identical to contribution limits, which we have a well-established set -- law which is very different from our law respecting expenditures?",Charles J. Cooper,"No, Your Honor. A loan is clearly a form of self-financing by the candidate. Obviously, to whatever extent -- whatever extent that that loan is not repaid, it does become a contribution. But the important thing is that that --",1.0,0,,,5,CHALLENGING
2021_21-12,j__elena_kagan,108,"Well, for -- for -- for --",Charles J. Cooper,"Your Honor, when a -- when a candidate loans his own money to his own campaign to purchase speech to increase the amount of expression in the advocacy of his own election, as Buckley protects, that candidate is calling upon the candidate's own financial wherewithal. That is an expenditure --",1.0,0,,,4,CLARIFYING
2021_21-12,j__elena_kagan,110,"-- for a time, until the third parties repay that money. So it's not an expenditure. It's -- it's -- it's just a financing mechanism. It's a timing mechanism that puts contributions -- that enables you to switch contributions at one time to contributions at another time.",Charles J. Cooper,-- the statute itself --,1.0,0,,,3,SUPPORTIVE
2021_21-12,j__elena_kagan,112,But it --,Charles J. Cooper,"And, Your Honor, the -- the -- the Congress has placed no limit whatsoever on the amount of loans that a candidate may make and may be pre- -- paid back with pre-election contributions. The -- the -- the -- the place where this loan restriction creates a drag, Your Honor, is with particularly challengers. And that was its purpose. It -- it creates a drag because a challenger who needs and can't rely on contributions early in a campaign and has to get his campaign off the ground often has to loan that campaign money, Your Honor, and -- and that becomes critical to the campaign's ability to speak on that day, on that day.",1.0,0,,,4,CLARIFYING
2021_21-12,j__elena_kagan,114,"-- it just limits the amount of speech that a candidate can make on somebody else's dime. It does not limit the amount of speech that a candidate can make on his own dime. And what I'm suggesting is that when we think about limits on the amount of speech that a candidate can make on somebody else's dime, the appropriate place to look in the law of campaign finance is to the law respecting contribution limits rather than expenditure limits.",Charles J. Cooper,"So, to the extent --",1.0,0,,,2,SUPPORTIVE
2021_21-12,j__elena_kagan,134,"Well, each --",Charles J. Cooper,That's precisely --,1.0,0,,,4,CLARIFYING
2021_21-12,j__elena_kagan,136,"-- person might be similarly situated, the first and the 87th, but the candidate is not similarly situated. The candidate with $3,000 of debt is a lot less likely to start thinking about how he can sell his votes than the candidate with $500,000 of debt. So the candidate is in a very different situation the more the debt mounts. And Congress here came in and said these are hard things. We're striking balances. We're picking $250,000 at the time where candidates really start worrying about the kind of debt that they have and the kinds of things that they can do to reduce that debt. So even though it is formally true that the 87th person is the same as the first person in terms of they both spent $2900, at the 87th person, the candidate is in a very different situation and is thinking about those quid pro quos.",Charles J. Cooper,-- my point.,1.0,0,,,2,SUPPORTIVE
2021_21-12,j__elena_kagan,138,"Well, this goes back --",Charles J. Cooper,"He's thinking about them, Your Honor, because Congress has not allowed the 87th person to come in and make that claim. And I'm glad you have focused on the candidate, and the candidate as the candidate is deciding whether he's going to call upon his own financial wherewithal to fund speech, Your Honor, First Amendment political speech. He is going to think twice, yes, if he can't afford to just give his campaign money, he's going to think twice whether or not he loans more than $250,000 in -- in -- in -- in order to advocate his -- of his own money to advocate his own election. And that was the purpose of Section 304, to make sure that -- that the challenger didn't loan more than $250,000 to his campaign or at least that if he did --",1.0,0,,,4,CLARIFYING
2021_21-12,j__elena_kagan,140,"-- to my first question, which I think we've probably covered in sufficient detail, but it's just the same as Congress saying we're not going to allow a con- -- a -- a -- a candidate to go get a $500,000 contribution from somebody. That's another way that the candidate could finance his campaign. So -- so --",Charles J. Cooper,-- he accepted that risk.,1.0,0,,,4,CLARIFYING
2021_21-12,j__elena_kagan,142,-- this is not candidate expenditure. This is candidate financing of a campaign. It's a structure to allow a candidate to finance a campaign without spending any of his own money.,Charles J. Cooper,I -- I -- I -- I'm sorry.,1.0,0,,,6,CHALLENGING
2021_21-12,j__elena_kagan,144,"Right. I was just suggesting that the kind of burden this is is the kind of burden that expended -- that contribution limits are, not the kind of burden that expenditure limits are. And our law treats those two burdens very differently. That's --",Charles J. Cooper,"Your Honor, if I understood your -- your -- your point correctly, I -- I don't think it's at all comparable that you -- that you have many contributors contributing only the base limit at most versus a single contributor contributing $500,000. The base limits, again, under McCutcheon and under common sense, are Congress's judgment that anything at that amount or below has no cognizable risk of corruption. And so --",1.0,0,,,2,SUPPORTIVE
