case_id,justice_id,turn_position,justice_utterance,preceding_speaker,preceding_context,side_addressed,label
2024_23-997,j__sonia_sotomayor,168,Where is that?,Jessica C. Conner,"Justice Kagan, I heard my friends point to paragraph 16 of her complaint  as where they claim she alleged discrimination during employment, but paragraph 16 actually does not contain any allegations.",1,1
2024_23-997,j__sonia_sotomayor,191,"Counsel, as I'm hearing your answer to Justice Jackson, you are taking the far extreme position that the SG is not but that at least two circuits have that a retiree has no entitlement because, at the moment they're retired, they lose -- they're no longer qualified, correct?",Jessica C. Conner,"Title VII does not use the phrase ""qualified individuals.""  It refers broadly to the -- to individuals or employees, which is  why, in Robinson, this Court said that under Title VII, the  --the use of the word ""employees"" in the anti-discrimination provision of Title VII was ambiguous because ""employee"" was defined as a person employed, past tense. And that could be ambiguous, is employed or was employed. And so, under Title VII, which does not refer to qualified individuals, there was an ambiguity in the use of the word ""employees."" But that is why Congress did not simply amend Title VII to add disability as a protected trait  because disability is very different, in the ADA structure, is very different from Title VII. They share the same remedies, but they do not share the same substantive provisions.",1,1
2024_23-997,j__sonia_sotomayor,193,"I'm not sure. That's because you're saying that at the moment that the policy is changed, regardless of when it's changed, they're no longer qualified?",Jessica C. Conner,"It's  --it's because, at the time of the discriminatory act that they allege, they're no longer qualified.",1,1
2024_23-997,j__sonia_sotomayor,195,Mm-hmm.,Jessica C. Conner,"It's, depending upon what a particular plaintiff alleges, if they're relying on an adverse employment action --",1,1
2024_23-997,j__sonia_sotomayor,197,So are you  --,Jessica C. Conner,-- that is taken solely against an unqualified individual --,1,1
2024_23-997,j__sonia_sotomayor,199,"-- citing that if she had properly alleged that she was -- had Parkinson's two years before she retired, that she would be entitled to sue?",Jessica C. Conner,-- it's not actionable.,1,1
2024_23-997,j__sonia_sotomayor,201,You're begging the  --,Jessica C. Conner,"If she alleged that the City had a policy that said, if you get Parkinson's  --if you have Parkinson's disease, we're not going to pay you a pension, she would have been subject to that policy during her employment as soon as she --",1,1
2024_23-997,j__sonia_sotomayor,203,"-- question  -- you're trying to qualify in the ways you're not. You're basically saying, if you're retired, you're not entitled to anything, even if you had been made this promise during your time of employment, because you're saying the promise here she relies on, and it's specified in her paragraph 19, was if  --we will pay you equally to people who work 25 years or to people whose 25 years encompasses service in the military or in other governments. And she's saying, in whatever year it was, 2010, we're going to change that policy.",Jessica C. Conner,-- got Parkinson's.,1,1
2024_23-997,j__sonia_sotomayor,205,But she was  --,Jessica C. Conner,"If she's relying on the discriminatory -- as the alleged discriminatory act when we changed the policy in 2003, she would not have been a qualified individual --",1,1
2024_23-997,j__sonia_sotomayor,207,-- and she does -- and she was in 2000  -- 2018 when she developed Parkinson's.,Jessica C. Conner,--with a disability at that time.,1,1
2024_23-997,j__sonia_sotomayor,209,Why?  She worked two years not being qualified?,Jessica C. Conner,"In -- in 2018, she certainly had a disability. She was not a qualified individual because she's not --",1,1
2024_23-997,j__sonia_sotomayor,220,-- that? And she's a qualified individual when she's earning her retirement benefits. You don't dispute that?,Jessica C. Conner,Yes.,1,1
2024_23-997,j__sonia_sotomayor,252,"The problem with this argument in my mind is who bears the cost. You're saying the public fisc should bear the cost because, in two years, Medicare will pay what we used to pay, correct?  Because, under the Medicare Act, they don't  --they exhaust private remedies first, and then the public fisc pays?",Jessica C. Conner,"Right. Because, if a non-disabled person were in Petitioner's shoes and retired with only 20 years, they would receive absolutely no health insurance subsidy. And they also, because they're not disabled or totally disabled, would not be Medicare -eligible if they weren't 65. So the City continued to treat its disability retirees with preferential treatment over non-disabled employees who were similarly situated with an equivalent amount of years of service. So --",1,1
2024_23-997,j__sonia_sotomayor,254,"That we're putting aside. That's the nature of the claim here, which is you promised me you would. And  assuming that were true, which I know you fight on every level, but assuming you made an explicit promise, I'm going to pay you this amount of money, and then took it away so the public fisc could pick it up, that's what you're doing, is you're saying we're -- this is just always a matter of who's going to pay, us  --",Jessica C. Conner,"Well, there is no requirement that any employer provide health insurance subsidies.",1,1
2024_23-997,j__sonia_sotomayor,256,-- or -- or the public?,Jessica C. Conner,"No, because, if -- if --",1,1
2024_23-997,j__sonia_sotomayor,258,My -- my -- you're -- you're not -- you're trying to avoid my question. In that situation  --,Jessica C. Conner,"--if the City had actually promised her this benefit and she had a vested right, she would have a very clear breach -of-contract claim and the City would be liable.",1,1
2024_23-997,j__sonia_sotomayor,260,"-- in that situation, then the issue becomes who pays, you or the public, but somebody has to pay, right?",Jessica C. Conner,"Maybe I'm not understanding it. I'm sorry, Your Honor.",1,1
2024_23-997,j__sonia_sotomayor,262,You hope.,Jessica C. Conner,Certainly. She would have a variety of remedies.,1,1
2024_23-997,j__sonia_sotomayor,264,You hope.,Jessica C. Conner,"She would like  --yeah, likely have  --",1,1
2024_23-1187,j__sonia_sotomayor,64,Sorry. I didn't hear that last part. The key?,Vivek Suri,"It could depending on how you rule. And I could offer the Court a way to limit its decision to statutes that are phrased just like this statute. The Court could set aside the question of what is the default rule for suits against the government, whether everyone must have venue or only one party must have venue, and it could just focus on the language of this statute. It says that an adversely affected person may file a petition for review in the circuit where the person resides or has its principal place of business. And the key verb there is ""file.""  I take my friends to be drawing a distinction between  --",0,0
2024_23-1187,j__sonia_sotomayor,66,It wasn't clear. I just didn't hear  -- okay.,Vivek Suri,"The key verb is ""file.""",0,0
2024_23-1187,j__sonia_sotomayor,77,Well  --,Vivek Suri,"Not necessarily all of those. Some of those are worded like the statute here. I think the only example cited in the parties' briefs and the Chamber of Commerce amicus brief are the Investment Advisers Act and the Natural Gas Act. Yes, it's true that the -- that other statutes that are worded the same way as this statute would be interpreted the same way as well.",0,0
2024_23-1187,j__sonia_sotomayor,82,"Mr. Suri, I thought when I read the venue statute at issue here not that you were relying on the word ""file"" but that you were relying on the explicit use of something that's not in the other statutes, at least the ones that had been brought to our attention in the briefs. The language here is ""any person adversely affected"" may file a petition for review in their residence or the District of Columbia ""in which such person""  --it was the words ""such person"" which is missing from all the other statutes.",Vivek Suri,"What that would take away in the 1391 cases is this argument which I think is wrong in the first place that there's some special rule for suits against the government. What would be left in the 1391 cases is simply to analyze the language, history, and purpose of that statute applying the normal rules of statutory interpretation. While we think we have the better of those arguments, those would be the issues that the courts would have to resolve in that context.",0,0
2024_23-1187,j__sonia_sotomayor,84,"And I may be wrong, but I think it's missing from 1391.",Vivek Suri,It's not missing --,0,0
2024_23-1187,j__sonia_sotomayor,86,"Those were  -- those were the two I looked at, but --",Vivek Suri,It is certainly missing from 1391 and the Hobbs Act. It's missing from the most important statutes  --,0,0
2024_23-1187,j__sonia_sotomayor,88,"So I  --I -- that's why I'm not sure. I know you'd like us to say that the government should not be treated  differently, but, by suggesting that, you're inviting a -- a larger ruling than Justice Barrett suggests we might want to undertake.",Vivek Suri,Yeah.,0,0
2024_23-1187,j__sonia_sotomayor,90,"What do we do with your forfeiture, meaning the  --and Justice Barrett said we might have equity to  --to go by, and I do understand the forum -shopping concerns that you have. But what do we do about the forfeiture?",Vivek Suri,"Well, I'd prefer to win as big as I can get away with, but, if the Court is concerned about issuing a broad ruling, it can certainly focus on the words ""file"" and ""such person,"" which -- which are not unique to this statute but which do distinguish this statute from the others that the other side is most concerned about.",0,0
2024_23-1187,j__sonia_sotomayor,92,How if you forfeit?  You didn't raise it explicitly in this way.,Vivek Suri,The issue was passed upon below and was --,0,0
2024_23-1187,j__sonia_sotomayor,112,"Explain that to me. I thought the multi-circuit rules required that the first filing controls, correct?",Vivek Suri,"The response to that is that the multi -circuit petition process includes a provision that says that a court, at the end of that process, determines the most convenient forum and can send the cases to that forum. They have circumvented that ability of a court to identify the most convenient forum. By allowing them to use the tactic that they have used, they can unilaterally send the cases to whichever court they prefer.",0,0
2024_23-1187,j__sonia_sotomayor,114,I see. By filing everything in the Fifth Circuit.,Vivek Suri,"The first filing controls if there's one filing in the first 10 days and then further filings after the first 10 days. But regardless of whether the first filing controls, the court in which the petitions are consolidated can receive a motion to transfer the case to what it regards as the most convenient forum. And we have cited authority saying that preventing gamesmanship is a valid basis for granting such a motion. So if they tried some tactic to engineer the cases to get to the Fifth Circuit, we would respond potentially by filing that type of motion. They have prevented us from doing that by not invoking the multi -circuit process by the stay.",0,0
2024_23-1187,j__sonia_sotomayor,116,And joining everyone there.,Vivek Suri,Exactly.,0,0
2024_23-1187,j__sonia_sotomayor,118,Got it.,Vivek Suri,Exactly.,0,0
2024_23-1187,j__sonia_sotomayor,178,"But what else can you do?  Meaning retailers have no greater rights. If the manufacturer fails to do something in the administrative process, you can't make it up. You come in with the exact same rights for approval that the manufacturer has exercised or not exercised.",Ryan J. Watson,"So as your question suggests, Justice Thomas, Congress did distinguish between those two scenarios. The plain text makes that clear. And if we think about why that is the case, it's helpful to look at 387j(d), which is the provision that governs withdrawals. The seven out of the eight reasons for issuing a withdrawal are focused on the  applicant, for example, untrue statements in an application or mislading  --misleading labeling of an applicant or not maintaining the facilities properly from the applicant. It's a very applicant -focused decision by the agency. And then, if the agency is considering withdrawing authorization, there is a notice and hearing process that is laid out for  the applicant to participate before the agency before the withdrawal is issued. So it's evident throughout the statutory structure and the other provisions that withdrawals are very applicant-focused. By contrast, a marketing denial is much more broadly focused as to whether the products may be sold, and in that respect, the applicant and the retailers have the same interest, which is selling the products.",1,0
2024_23-1187,j__sonia_sotomayor,180,"Tell me what you can do that the manufacturer can't do in challenging the order. You're stuck with the record the manufacturer created, correct?",Ryan J. Watson,"The decision that the agency is making under 387j is whether to authorize the marketing, the sale of the products, and in that regard, the applicants and the retailers are similarly situated. They both  have an interest in selling those products.",1,0
2024_23-1187,j__sonia_sotomayor,182,So what arguments could you raise that would be different than the manufacturers'?,Ryan J. Watson,The administrative record would govern a challenge filed by retailers or by applicants.,1,0
2024_23-1187,j__sonia_sotomayor,184,I keep going back  --,Ryan J. Watson,"So I take your question, Justice Sotomayor, to be getting at why would retailers be involved in the litigation process, what do they add to that, what additional argument could there be, and in that regard, I would point the Court to the fact that when a marketing denial order is issued, it's very important to everyone in that distribution chain  to seek a judicial stay of that order immediately so that the products may continue to be sold. And we went into court immediately and sought such a stay. When making that argument  --",1,0
2024_23-1187,j__sonia_sotomayor,186,But the manufacturers could have done that if they really thought it was necessary. I  --,Ryan J. Watson,---the irreparable --,1,0
2024_23-1187,j__sonia_sotomayor,188,"What  -- what -- but they can't do it unless there's something inadequate in the record, correct?",Ryan J. Watson,Yeah.,1,0
2024_23-1187,j__sonia_sotomayor,190,I  --I -- I  --,Ryan J. Watson,"Both  --both -- both the manufacturers and the applicants jointly did that in this case. And my point was that, in seeking a stay, irreparable harm has to be established. And the fact that, for example, Avail Texas, one of the retailers here, will have to go out of business if it cannot sell the Vuse products --",1,0
2024_23-1187,j__sonia_sotomayor,192,"-- I fully understand the harm, but it's identical to withdrawal. So you're going to be harmed in any situation, whether there's approval not given or it's withdrawn.",Ryan J. Watson,-- is well within that.,1,0
2024_23-1187,j__sonia_sotomayor,195,"I am asking you what rights in the administrative -- what arguments, what evidence, what anything can you present that would be different than the manufacturers'?",Ryan J. Watson,It is true that we  --,1,0
2024_23-1187,j__sonia_sotomayor,260,But --,Ryan J. Watson,"Yes, because, in this instance, the four Respondents jointly filed their petition within the first 10 days after the marketing denial order. The government raised a venue objection very quickly. And so, within the 30-day timeliness window but outside of the first 10 days, we went to the D.C. Circuit and jointly filed what's referred to as a protective petition there. And that's just  been pursuant to the agreement of the parties. And the court held in abeyance in case we don't  prevail on the venue issue in the Fifth Circuit. If we --if we have the scenario that I was just discussing, the retailers will be able to still stay in the Fifth Circuit, but Reynolds, the applicant, will be transferred to the D.C. Circuit.",1,0
2024_23-1187,j__sonia_sotomayor,272,"Counsel, given 2112, the Fifth Circuit still retained -- I'm sorry -- there still exists an equitable decision by it about whether it should transfer to the D.C. Circuit, meaning the manufacturer filed there outside the 10 -day period, but it filed there. It has all of the materials. It was the party responsible for the application. Many parts of it are under seal, and shouldn't it be the D.C. Circuit who decides how much of that the retailers should see?  There may be some things  --Justice Gorsuch assumed the manufacturer might let the retailer look at everything. I'm not so sure. But that could be litigated by the court. So it's not an irrelevant decision by us to say where each party has to file.",Ryan J. Watson,"So it's conceded that it wasn't pressed below, and I don't think that the opinion be low is fairly read as passing upon this either. The government was seeking relief below that is inconsistent with its theory now. It was asking that the court be  --the case be transferred to the Fourth Circuit or the D.C. Circuit, which their theory now is we couldn't ever be in the Fourth Circuit. I think that demonstrates the court wasn't considering t he issue that we're discussing now. Yes, they did comment in the opinion that in addition to establishing standing, two of the Petitioners were located in the circuit. But that's the extent of it. And these issues that we're discussing now were not put before the court and I don't think fairly are read as  having been answered by the court. But, in any event, the other reasons why the second question doesn't matter are what we discussed before and the fact that the retailers and the applicant are seeking the same relief, namely, to set aside the order that  we're here on.",1,0
2024_23-1187,j__sonia_sotomayor,274,No. The  --,Ryan J. Watson,It is in the sense that the operation of the statute will result in mandatory --,1,0
2024_23-1187,j__sonia_sotomayor,276,"What the government is saying, it could make an application and the court still has equitable powers under 2012 to decide differently.",Ryan J. Watson,-- transfer and consolidation but at  --,1,0
2024_23-1187,j__sonia_sotomayor,278,That was my only point.,Ryan J. Watson,"Correct. What I understand the government to be saying is that yes, the process that I just described will play out, but, after it does and everyone is back in the Fifth Circuit, they reserve the right to file a motion to transfer based on convenience at that point. And I do agree that the statute allows them to then  --",1,0
2024_23-1187,j__sonia_sotomayor,280,"No, but it  --",Ryan J. Watson,"But my friend conceded that it's not inconvenient to the government to be in the Fifth Circuit, which entails just sending the Department of Justice lawyer to the Fifth Circuit  --",1,0
2024_23-1187,j__sonia_sotomayor,282,"-- but it can argue game -- gamesmanship. Having said that, on the zone-of-interests test, I agree with the government in part and with you in part. There is a common law zone of interest that is different from the APA. And we haven't routinely applied the APA test. We sort of look at the language of the statute and its structure. And that's the only point they're making, which is there isn't a routine application. In Bank of America, for example, the case you rely on, we chose the APA formulation and even made it broader because we said the language was broader. We've done that a couple of times. And so I don't think -- and the government hasn't pointed me to a statute where we narrowed it necessarily -- or maybe I'm wrong about that, I don't remember  --but the point still remains that I don't think we can do this as a  --a common -meaning understanding of what ""aggrieved"" means.",Ryan J. Watson,-- for oral argument.,1,0
2024_23-1187,j__sonia_sotomayor,284,I  --I know the arguments. Thank you.,Ryan J. Watson,"I'll take that in two parts, Justice Sotomayor. The Bank of America  case was applying the ordinary zone-of-interests test. And, yes, there was previous case law under the Fair Housing Act that had said, well, we think ""aggrieved person"" extends to the full  --full parameters of Article III. And that was actually disputed whether that precedent was still good law in that case, and the Court said we don't need to resolve that; we're just going to apply the ordinary test. And that's why we think it supports our position here. But, even setting that aside and just looking at the text and the structure of the statute, we think that it's quite clear that retailers are within the zone of interests because the text distinguishes between applicants on the one hand and any person adversely affected on the other.",1,0
2024_23-1226,j__sonia_sotomayor,4,"That's not what the Court there said. The Court could have  easily said that, that res -- collateral estoppel principles apply, but it didn't. It said  --the Court said that the Act is explicit that the district court was without authority to review the merits of the Commission's decision. So you have a problem that the  -- that the analysis that the Court used is directly contrary to your position.",Matthew W.H. Wessler,"I think the Port of Boston case is -- is different for a couple of reasons, Justice Thomas, but, most importantly, in that case, both parties that were involved in the district court were also involved in the regulatory proceeding seeking a petition for review. And I think, in that scenario, where you've got two parties that are specifically bound by an agency action, you've got normal estoppel principles, issue preclusion principles, that would apply. But we're not really talking about a situation --",0,0
2024_23-1226,j__sonia_sotomayor,6,But they could have.,Matthew W.H. Wessler,"But I think the -- the difference, Your Honor, in -- in -- in that case compared with what we have here is you've got a situation where the parties that are  -- are fighting about the meaning of the agency interpretation were also parties in the agency proceeding itself. Here, you don't have a situation where, you know, the plaintiffs in this case had any role to play or had any -- were --",0,0
2024_23-1226,j__sonia_sotomayor,8,You haven't denied they had an opportunity to  -- to --,Matthew W.H. Wessler,--were involved at all.,0,0
2024_23-1226,j__sonia_sotomayor,10,"No, not in theory. They  --they  --the -- this is an unusual case where the proceeding was actually in effect during the litigation. In my experience  -- and I think we've said this  --if there is something like that happening, the district court -- the court below should stay letting that decision become final, and  --",Matthew W.H. Wessler,"Well -- well, we don't deny that -- that, in theory, they had an opportunity.",0,0
2024_23-1226,j__sonia_sotomayor,12,"Thank you, counsel.",Matthew W.H. Wessler,"I think, Your Honor, that illustrates what kind of empty promise the  -- my friends on the other side's interpretation would have for the Hobbs Act because, you're right, what happened here was the litigation was proceeding for six years and the agency then issued this Amerifactors order. If, in fact, what was supposed to happen at that point was the  --the parties in  -- in the underlying litigation were required to go and seek some sort of relief in front of either the agency or a petition for review, we are six years on from -- from that point in time happening, and the agency hasn't actually resolved what one  --what one party had actually done in that case, which was to file for reconsideration. And so I think, as the concurrences in PDR Network pointed out, that kind of circuitous route to judicial review doesn't really make very much sense either if you look at the terms of the Hobbs Act text itself or in practical sense. If, in fact, it's the case that a party could seek judicial review in some way, why not allow district courts to -- to -- to provide that review in a case which arises organically from just a claim that the --",0,0
2024_23-1226,j__sonia_sotomayor,14,"What do I do with the dictionary definition of ""validity?"" ""Valid"" means things like lawful, meritorious, or correct. No dictionary suggests that you only need a declaratory judgment for that. We have Heck versus Humphrey, where the Court said that you cannot bring a wrongful conviction  claim under 1983 because doing so would amount to a collateral challenge to the conviction's validity. 1983 only requires money damages. And yet we use ""validity"" in a very different sense because nothing in the 1983 was  going to vacate the conviction. So we've -- there are multiple ways to challenge validity without a declaration.",Matthew W.H. Wessler,--the statute had been violated.,0,0
2024_23-1226,j__sonia_sotomayor,16,"It was the same language in Yakus, and yet -- ""determine the validity"" -- and in Yakus, we said it was exclusive. I know you rely on the Second Circuit, but, if you look at the analysis, it barely mentions the Second -- the Second Circuit, the sentence  --the second circuit -- sentence -- boy, my tongue got tied.",Matthew W.H. Wessler,"Well, I  --I -- I agree with that, Justice Sotomayor. But I think that the phrase ""determine the validity"" helps provide, I think, clarity for what that term means in the context of 2342. It isn't just that a court is opining on the -- on the validity in a colloquial sense of  -- of the legitimacy or reasoning of the order. It's that it's finally resolving whether that order is valid or invalid.",0,0
2024_23-1226,j__sonia_sotomayor,18,"What it did was focus in on that language, ""determine the validity.""",Matthew W.H. Wessler,Yes.,0,0
2024_23-1226,j__sonia_sotomayor,20,"But we made that finding, and Congress a few years later uses exactly the same language, ""determine the validity,"" in this statute, the Hobbs Act.",Matthew W.H. Wessler,"Well, I  --I respectfully disagree with -- with how much it relied on the first sentence or the second sentence. I think it said those two sentences together lead to the conclusion that we reach in that case. And, you know, the key language there as  -- as  --",0,0
2024_23-1226,j__sonia_sotomayor,22,"I don't understand. When you have a sentence that doesn't say ""and,"" it says ""or,"" the equitable relief is set forth at first. It says has exclusive jurisdiction to ""enjoin,"" that's equitable. ""Set aside,"" equitable. ""Suspend"" and ""hold in part.""  And it doesn't use the word ""and"" -- ""or""  --""and determine the validity of.""  It says ""or to determine the validity of.""  That's broader. That's intended to be broader.",Matthew W.H. Wessler,"It  -- it --it does, but it doesn't use what I think is, in fact, the key language of the second sentence, which is not ""determine the validity"" but ""consider the validity.""  And I think there's also another distinction at least as a textual matter between the  -- the language of the Emergency Price Control Act that was at issue in Yakus and here, which is, if you look at where that language,  ""determine the validity,"" is in the Emergency Price Control Act, it doesn't come  --it's not included in  --in -- in a series of  -- of other terms that denote specific forms of equitable relief. And so, yes, the phrase ""determine the validity of"" is the same between the two statutes, but the context is different.",0,0
2024_23-1226,j__sonia_sotomayor,24,"Well, as I mentioned, ""or determine the validity of"" can be done in a variety of different ways. It doesn't require just a declaratory judgment.",Matthew W.H. Wessler,"Well, I respectfully would disagree with that. I think it's -- it's different and distinct but not necessarily  broader. What I think is notable about the way that that -- that sentence is structured is you  have the first three terms -- ""enjoin,"" ""set aside,"" and ""suspend"" -- all referring to some  form of injunctive or coercive relief. The next phrase, ""determine the validity of,"" refers to something entirely different, albeit a form of equitable relief, but a declaratory judgment.",0,0
2024_23-1226,j__sonia_sotomayor,26,"It does seem to me that the word ""exclusive"" has a lot of power otherwise.",Matthew W.H. Wessler,"I think, in the abstract, ""validity"" might lead a -- a -- a reader to think that that could be true. But I think, read in context, what's going on in this provision, both with respect to the use of the -- of the term ""determine"" but also that it's appearing in a list of other forms of equitable relief, that what the statute is trying to do is it's trying to provide some  --something of an instruction manual for parties who are -- are planning to seek direct review of an agency action. And it's saying:  For that kind of petition or proceeding, where you actually want  the agency order to be enjoined in some way or declared invalid, you can do that by filing your petition within 60 days in a court of appeals. But what it is not trying to do is forever bind courts in any garden -variety, run-of-the -mill enforcement  --",0,0
2024_23-1226,j__sonia_sotomayor,28,But thank you.,Matthew W.H. Wessler,"I think, in the abstract, ""validity"" might lead a -- a -- a reader to think that that could be true. But I think, read in context, what's going on in this provision, both with respect to the use of the -- of the term ""determine"" but also that it's appearing in a list of other forms of equitable relief, that what the statute is trying to do is it's trying to provide some  --something of an instruction manual for parties who are -- are planning to seek direct review of an agency action. And it's saying:  For that kind of petition or proceeding, where you actually want  the agency order to be enjoined in some way or declared invalid, you can do that by filing your petition within 60 days in a court of appeals. But what it is not trying to do is forever bind courts in any garden -variety, run-of-the -mill enforcement  --",0,0
2024_23-1226,j__sonia_sotomayor,91,"Counsel, the problem I'm having with your interpretation is I don't even know why they gave jurisdiction to  the agency at all to do anything, meaning -- Justice Kavanaugh expressed a concern that if a defendant could not challenge an agency's order in an enforcement proceeding, that might be unfair or even raise due process concerns. But your interpretation means that if a regular -- regulated party seeks an agency order to determine whether its conduct is permissible, it asks the agency for that, it relies on that order to send the e-faxes, and it's still liable for treble damages to any plaintiff who wants to come in and say:  Even though I had an opportunity to challenge this interpretation before the agency, I didn't have to bother; I could just wait and sue anyone who followed the agency's order, correct?",Matthew W.H. Wessler,"Certainly not. Certainly not. But we think that that -- if that were -- if, in fact, the court wanted to, I think, move in this direction, it wouldn't be determining the validity of anything because the order is non-binding by nature because it's interpretive. Now the Ninth Circuit, you know, is the only circuit that we're aware of that has adopted an understanding of the Hobbs Act that renders the classification between interpretive and legislative rules irrelevant. In the Ninth Circuit, it is -- it does not matter. Any -- any order that is subject to the Hobbs Act immediately withdraws jurisdiction from the district court to do anything. And I think -- I would submit to the Court that that just cannot be right because it does mean that even non-binding informal guidance is capable of binding district courts --",0,0
2024_23-1226,j__sonia_sotomayor,93,That's the downside.,Matthew W.H. Wessler,"Well, a couple of  --",0,0
2024_23-1226,j__sonia_sotomayor,95,But it still would be liable.,Matthew W.H. Wessler,"--a couple of responses to that. I mean, first, I do not think that a defendant would necessarily be on the hook in that scenario for treble damages because that does  --the treble damages provision of the TCPA requires  --or there is built in a reasonable reliance issue.",0,0
2024_23-1226,j__sonia_sotomayor,97,"Unless we believe that the Act, by giving an out to people who didn't have an -- an --an adequate opportunity for review, that's the out --",Matthew W.H. Wessler,But I do think you're  -- you're not wrong to suggest that there might be some reliance interests at stake here. I do not think those can overcome what the text of this statute means. I also think that if we're  --,0,0
2024_23-1226,j__sonia_sotomayor,99,-- that it was -- that it intended to make these orders final unless overturned by the court of appeals.,Matthew W.H. Wessler,"Well, I don't think that  --yeah.",0,0
2024_23-1226,j__sonia_sotomayor,175,"The problem with the other side's argument is that unlike Corner Post, where the new entity went and  -- as it has a right to do, to challenge the order completely by  -- they could do a petition for reconsideration, correct, before the Commission?",Joseph R. Palmore,"Well, there's a due process holding in Yakus that is as you described. We don't need to rely on the full extent of that Yakus due process holding. We're the defendant. We're the ones wielding an agency order that says that what we did did not violate the statute. And the other side is trying to impose liability on us. So the situation is -- is flipped. The due process concerns  --and I completely understand them, and Justice Rutledge wrote about them at length, although he tethered his discussion to the criminal context. Those -- none of those issues is  --is applicable here.",1,0
2024_23-1226,j__sonia_sotomayor,177,"They can file a petition for a declaratory judgment in a circuit court, correct?",Joseph R. Palmore,"Yes, Your Honor.",1,0
2024_23-1226,j__sonia_sotomayor,179,Yeah.,Joseph R. Palmore,"A declaratory ruling at the agency, right.",1,0
2024_23-1226,j__sonia_sotomayor,181,Exactly.,Joseph R. Palmore,And then they could get Hobbs Act review of that.,1,0
2024_23-1226,j__sonia_sotomayor,183,"So now we -- if we don't do something like this, people can just ignore agency final orders because they can't be  -- if they think they got a good argument, they might as well just go ahead and do it and  --because the agency ruling will have no effect on them.",Joseph R. Palmore,Yes.,1,0
2024_23-1226,j__sonia_sotomayor,185,"Until somebody sued them, the government or  --",Joseph R. Palmore,"I -- I think that's right. And the Hobbs Act is somewhat unique, as this Court in Corner Post described it. It's unique in having the marrying of ""exclusive"" and ""determine the validity.""  And Congress really wanted finality in this situation. And, again, in a case like this one, where the party has conceded that it could have  sought judicial review and it said that was a reason why this was a good cert vehicle, their position would basically turn Hobbs Act exclusive review into an option. A party could decide to do it, or they could decide to kind of hang back and wait and see if it mattered to them down the road.",1,0
2024_23-7483,j__sonia_sotomayor,80,"Counsel, I've been thinking of this case because I keep going back  to the question that Justice Alito did, which is we have a backdrop that sentencing courts can look at almost anything. And this is not stopping sentencing courts from looking at any evidence whatsoever.",Christian J. Grostic,--the non-listed factors.,0,1
2024_23-7483,j__sonia_sotomayor,82,What it's saying instead is:  You can't use that evidence for certain purposes.,Christian J. Grostic,Correct.,0,1
2024_23-7483,j__sonia_sotomayor,84,"And so it's not that it's a list of factors or evidence that you can or cannot use. It's more what purpose you're using that evidence for, correct?",Christian J. Grostic,That's correct.,0,1
2024_23-7483,j__sonia_sotomayor,86,"As to purpose. I think of this -- we do -- courts do this all th e time with hearsay. We tell courts you can't use hearsay for the purpose of the truth of the matter, but you could use it for all  -- for a lot of other reasons, correct?",Christian J. Grostic,"That's correct. And  -- and just as in the initial sentencing context, if a court, say -- say, refused -- said I don't believe that deterrence is a proper purpose of sentencing, I refuse to consider it, th at would be error because it would have refused to follow Congress's direction to  --",0,1
2024_23-7483,j__sonia_sotomayor,88,"And we do the same thing with propensity evidence. You can look at  propensity evidence. You just can't use it to  --for the purpose of  --of proof of propensity, but you can use it for -- to prove intent --",Christian J. Grostic,Correct.,0,1
2024_23-7483,j__sonia_sotomayor,90,"-- or knowledge or a lot of other reasons. So it's not  -- what you are basically saying is you can use anything you want, District Court Judge; you just can't use it for this purpose.",Christian J. Grostic,Correct.,0,1
2024_23-7483,j__sonia_sotomayor,92,All right.,Christian J. Grostic,Correct.,0,1
2024_23-7483,j__sonia_sotomayor,94,"And you said earlier that you don't mind -- it is a magic words requirement. When we admit hearsay, don't  use it for the truth. We say, if you're using it for the truth, you've committed error. Are you using it for another purpose?  You're okay.",Christian J. Grostic,"And that follows from  -- from the structure of the entire statute. As -- as Justice Jackson brought up, the initial sentencing, (a)(2)(A) is satisfied. The supervised release is imposed for these additional purposes. 3583(d) instructs courts about how to consider what conditions they might impose. It also omits (a)(2)(A) because, again, this is not for a retributive purpose.",0,1
2024_23-7483,j__sonia_sotomayor,96,"Now, going to --",Christian J. Grostic,"Right. And  -- and, again, I know that that's -- I'm not supposed to say this is magic words, and it isn't magic words, except to the extent about how courts are reviewing what a district court does. The same as in any other appellate context, we look at the words that the court  used. But the fundamental point is that the words reflect a purpose. They reflect that Congress said, in this context, we're taking retribution off the table. That was done for the initial  -- the initial offense. Nothing can change about the person's conduct that would make the need to punish that original offense more stark now. And if there is new conduct that needs retributive punishment, the proper course is a new prosecution.",0,1
2024_23-7483,j__sonia_sotomayor,98,"-- Justice Gorsuch's point, throughout the sentencing  factors, the Court routinely has said use all the 3553(a) factors. But it chose here not to do that, so there has to be a purpose for that.",Christian J. Grostic,It's not a supervised release  --,0,1
2024_23-7483,j__sonia_sotomayor,100,"Pardon the pun of using ""purpose"" in another way.",Christian J. Grostic,Correct. And  --,0,1
2024_23-7483,j__sonia_sotomayor,102,"But, if it had wanted to say everything's there, it could have said it the way it did it everywhere else, correct?",Christian J. Grostic,"Of course, Your Honor.",0,1
